id,origin,cs,power,destination,path
21166,9,11,120,10,"[25, 27, 32]"
21167,15,15,120,19,[45]
21168,8,13,120,23,"[19, 15, 11, 8, 7, 37, 39, 76]"
21169,10,11,120,9,"[27, 32, 26]"
21170,9,11,120,10,"[25, 27, 32]"
21171,20,20,120,22,[63]
21172,14,5,120,23,"[40, 31, 9, 11, 10, 34, 42]"
21173,20,20,120,1,"[60, 54, 17, 19, 14, 3]"
21174,4,20,120,22,"[9, 12, 16, 20, 18, 56, 63]"
21175,11,11,120,12,[33]
21176,22,13,120,4,"[69, 66, 74, 38, 35, 6]"
21177,22,20,120,20,[68]
21178,11,11,50,4,[31]
21179,23,5,120,12,"[71, 40, 31, 9, 11, 8, 7]"
21180,10,13,120,22,"[27, 33, 37, 39, 75, 65]"
21181,17,5,120,5,"[52, 47, 19, 15]"
21182,10,15,120,13,"[28, 46, 69, 66, 74]"
21183,21,20,120,17,"[64, 61, 58]"
21184,19,1,120,4,"[58, 52, 47, 19, 14, 3, 2, 6]"
21185,20,20,50,17,"[61, 58]"
21186,11,11,120,14,[34]
21187,22,20,120,24,"[68, 62, 66]"
21188,10,11,120,13,"[27, 33, 37]"
21189,10,15,120,15,[28]
21190,9,1,120,1,"[23, 11, 8, 5]"
21191,10,11,120,11,[27]
21192,16,11,50,10,"[48, 27, 32]"
21193,23,20,120,9,"[72, 68, 60, 55, 48, 26]"
21194,16,13,50,22,"[48, 27, 33, 37, 39, 75, 65]"
21195,20,20,120,14,"[61, 57, 44]"
21196,21,5,120,19,"[65, 67, 43, 26, 23, 12, 16, 22, 49, 53]"
21197,13,13,50,6,"[38, 35, 6, 9, 12]"
21198,22,11,120,11,"[70, 71, 40]"
21199,23,20,120,8,"[72, 68, 60, 54, 17]"
22560,21,5,50,5,"[65, 67, 43, 26, 23]"
22561,22,1,120,10,"[69, 66, 74, 38, 35, 5, 2, 6, 9, 13, 25]"
22562,17,5,50,16,"[52, 47, 19, 15, 12, 16, 22]"
22563,8,13,120,10,"[19, 15, 11, 8, 7, 37, 38, 36, 32]"
22564,9,20,50,10,"[25, 29, 50, 56, 60, 55, 48]"
22565,13,13,50,1,"[38, 35, 5]"
22566,16,5,50,8,"[47, 19, 15, 12, 16]"
22567,10,13,50,22,"[27, 33, 37, 39, 75, 65]"
22568,3,11,120,11,"[7, 36]"
22569,8,1,120,12,"[19, 14, 3, 2, 7]"
22570,16,11,50,12,"[48, 27, 33]"
22571,16,20,50,24,"[50, 56, 62, 66]"
22572,9,5,50,5,[23]
22573,17,20,50,20,"[53, 59]"
22574,19,15,120,17,"[57, 45, 58]"
22575,15,15,50,20,"[45, 59]"
22576,2,11,120,19,"[4, 15, 11, 10, 34, 41, 45]"
22577,15,15,120,11,"[44, 40]"
22578,6,15,120,16,"[16, 22, 49, 53, 57, 45, 58, 52]"
22579,22,15,120,15,[67]
22580,23,1,120,4,"[73, 74, 38, 35, 5, 2, 6]"
22581,10,13,50,7,"[27, 33, 37, 39, 75, 64, 60, 54]"
22582,21,13,120,13,"[66, 74]"
22583,23,20,50,21,"[72, 68, 62]"
22584,7,15,120,9,"[18, 55, 49, 53, 57, 43, 26]"
22585,21,5,50,23,"[65, 67, 43, 26, 23, 11, 10, 34, 42]"
22586,11,11,50,9,"[32, 26]"
22587,16,5,50,10,"[47, 19, 15, 13, 25]"
22588,7,5,50,8,"[17, 19, 15, 12, 16]"
22589,16,5,50,11,"[47, 19, 15, 11, 10]"
22590,12,1,120,19,"[35, 5, 1, 4, 16, 22, 49, 53]"
22591,11,11,120,16,"[32, 29]"
22592,8,13,120,16,"[19, 15, 11, 8, 7, 37, 38, 36, 32, 29]"
22593,4,5,50,12,"[9, 11, 8, 7]"
22594,4,1,120,1,"[8, 5]"
22595,11,11,120,10,[32]
22596,22,15,120,14,"[67, 44]"
22597,22,13,120,19,"[69, 66, 74, 39, 75, 65, 67, 45]"
22598,7,1,120,8,"[17, 19, 14, 3, 1, 4, 16]"
22599,10,5,50,17,"[26, 23, 12, 16, 22, 49]"
22600,13,13,120,15,"[39, 75, 65, 67]"
22601,12,15,120,9,"[37, 39, 75, 65, 67, 43, 26]"
22602,6,11,120,11,"[15, 11, 10]"
22603,7,1,120,22,"[17, 19, 14, 3, 2, 7, 37, 39, 75, 65]"
22604,19,11,120,17,"[57, 44, 40, 32, 29, 49]"
22605,11,11,50,10,[32]
22606,8,1,120,6,"[19, 14, 3, 1, 4]"
22607,11,11,120,14,[34]
22608,21,20,50,20,[64]
22609,15,15,120,9,"[43, 26]"
22610,11,11,50,10,[32]
22611,15,15,50,4,"[44, 40, 31]"
22612,12,11,120,8,"[36, 32, 29, 47]"
22613,3,5,50,2,"[6, 9, 12, 14]"
22614,19,15,120,15,[57]
22615,17,1,120,10,"[52, 47, 19, 14, 3, 2, 6, 9, 13, 25]"
22616,22,1,120,16,"[69, 66, 74, 38, 35, 5, 1, 4, 16, 22]"
22617,16,20,50,21,"[50, 56, 62]"
22618,2,20,50,20,"[4, 16, 20, 18, 56]"
22619,1,1,120,22,"[2, 7, 37, 39, 75, 65]"
22620,9,13,50,16,"[25, 27, 33, 37, 38, 36, 32, 29]"
22621,24,5,50,22,"[74, 38, 35, 6, 9, 13, 25, 28, 46]"
22622,16,1,120,9,"[47, 19, 14, 3, 2, 6, 9, 13]"
22623,8,15,120,15,"[22, 49, 53, 57]"
22624,10,15,120,15,[28]
22625,22,5,50,24,"[67, 43, 26, 23, 11, 8, 7, 37, 39]"
22626,17,13,120,16,"[53, 57, 46, 69, 66, 74, 38, 36, 32, 29]"
22627,17,15,120,15,"[53, 57]"
22628,4,11,120,24,"[10, 34, 42, 73]"
22629,11,11,120,10,[32]
22630,5,5,120,4,[11]
22631,13,13,50,15,"[39, 75, 65, 67]"
22632,19,13,120,14,"[57, 46, 69, 66, 74, 39, 76, 71]"
22633,20,20,50,22,[63]
22634,11,11,120,3,"[33, 35]"
22635,11,11,120,4,[31]
22636,20,20,50,11,"[61, 57, 44, 40]"
22637,7,5,50,5,"[17, 19, 15]"
22638,10,15,120,15,[28]
22639,16,13,120,7,"[48, 27, 33, 37, 39, 75, 64, 60, 54]"
22640,21,1,120,22,"[66, 74, 38, 35, 5, 2, 7, 37, 39, 75, 65]"
22641,6,5,50,10,"[15, 13, 25]"
22642,20,20,50,8,"[60, 54, 17]"
22643,7,1,120,1,"[17, 19, 14, 3]"
22644,9,1,120,10,"[23, 11, 8, 5, 2, 6, 9, 13, 25]"
22645,22,5,50,21,"[67, 43, 26, 23, 13, 25, 28, 46, 69]"
22646,9,11,120,10,"[25, 27, 32]"
22647,17,11,50,7,"[52, 48, 27, 32, 29, 50, 54]"
22648,18,13,120,22,"[56, 62, 66, 74, 39, 75, 65]"
22649,8,15,120,16,"[22, 49, 53, 57, 45, 58, 52]"
22650,15,15,50,17,"[45, 58]"
22651,23,15,120,15,"[72, 67]"
22652,10,13,50,7,"[27, 33, 37, 39, 75, 64, 60, 54]"
22653,21,13,120,19,"[66, 74, 39, 75, 65, 67, 45]"
22654,24,20,50,14,"[75, 64, 61, 57, 44]"
22655,23,11,120,8,"[71, 40, 32, 29, 47]"
22656,2,13,120,17,"[3, 2, 7, 37, 39, 75, 65, 67, 45, 58]"
22657,12,15,120,4,"[37, 39, 75, 65, 67, 44, 40, 31]"
22658,23,13,120,10,"[73, 74, 38, 36, 32]"
22659,9,11,120,7,"[25, 27, 32, 29, 50, 54]"
22660,5,5,120,9,[13]
22661,3,1,120,12,"[5, 2, 7]"
22662,21,20,50,18,"[64, 60]"
22663,12,15,120,15,"[37, 39, 75, 65, 67]"
22664,2,5,50,4,"[4, 15, 11]"
22665,10,15,120,20,"[28, 45, 59]"
22666,5,5,50,11,"[11, 10]"
22667,18,11,120,16,"[55, 48, 27, 32, 29]"
22668,23,13,120,13,"[73, 74]"
22669,10,1,120,7,"[26, 23, 11, 8, 5, 1, 4, 16, 20]"
22670,22,15,120,15,[67]
22671,17,15,120,16,"[53, 57, 45, 58, 52]"
22672,23,20,50,21,"[72, 68, 62]"
22673,1,1,50,10,"[2, 6, 9, 13, 25]"
22674,10,11,120,8,"[27, 32, 29, 47]"
22675,14,1,120,23,"[40, 31, 8, 5, 2, 7, 37, 39, 76]"
22676,10,13,120,14,"[27, 33, 37, 39, 76, 71]"
22677,10,11,120,20,"[27, 32, 29, 50, 56]"
22678,15,15,120,6,"[45, 58, 52, 47, 19]"
22679,23,5,50,14,"[71, 40, 31, 9, 11, 10, 34]"
22680,7,1,120,11,"[17, 19, 14, 3, 2, 6, 10]"
22681,14,20,50,2,"[41, 45, 59, 60, 54, 17, 19, 14]"
22682,10,15,120,15,[28]
22683,16,5,50,8,"[47, 19, 15, 12, 16]"
22684,15,15,50,10,[43]
22685,6,15,120,8,"[16, 22, 49, 53, 57, 45, 58, 52, 47]"
22686,19,5,50,4,"[58, 52, 47, 19, 15, 11]"
22687,21,1,120,22,"[66, 74, 38, 35, 5, 2, 7, 37, 39, 75, 65]"
22688,4,5,50,10,"[9, 13, 25]"
22689,19,5,50,17,"[58, 52, 47, 19, 15, 12, 16, 22, 49]"
22690,12,15,120,15,"[37, 39, 75, 65, 67]"
22691,10,1,120,24,"[26, 23, 11, 8, 5, 2, 7, 37, 39]"
22692,15,15,120,21,"[46, 69]"
22693,12,15,120,15,"[37, 39, 75, 65, 67]"
22694,16,13,50,4,"[48, 27, 33, 37, 38, 35, 6]"
22695,22,15,120,15,[67]
22696,10,5,50,9,"[26, 23, 13]"
22697,12,20,50,16,"[37, 39, 75, 64, 60, 55]"
22698,7,11,50,8,"[18, 55, 48, 27, 32, 29, 47]"
22699,10,13,120,4,"[27, 33, 37, 38, 35, 6]"
22700,20,20,120,13,"[62, 66, 74]"
22701,4,1,120,10,"[8, 5, 2, 6, 9, 13, 25]"
22702,14,13,120,9,"[42, 73, 74, 38, 36, 32, 26]"
22703,9,5,50,5,[23]
22704,15,15,120,22,[46]
22705,13,13,120,14,"[39, 76, 71]"
22706,23,1,120,24,"[73, 74, 38, 35, 5, 2, 7, 37, 39]"
22707,16,11,120,10,"[48, 27, 32]"
22708,17,11,50,18,"[52, 48, 27, 32, 29, 50]"
22709,2,5,50,5,"[4, 15]"
22710,10,5,50,9,"[26, 23, 13]"
22711,13,13,120,14,"[39, 76, 71]"
22712,15,15,50,5,"[43, 26, 23]"
22713,22,15,120,23,"[67, 46, 70]"
22714,6,13,120,13,"[15, 11, 8, 7, 37]"
22715,10,11,120,21,"[27, 34, 42, 73, 75]"
22716,5,5,50,21,"[13, 25, 28, 46, 69]"
22717,16,5,50,11,"[47, 19, 15, 11, 10]"
22718,17,15,120,6,"[53, 57, 45, 58, 52, 47, 19]"
22719,19,20,50,17,"[59, 61, 58]"
22720,14,5,50,23,"[40, 31, 9, 11, 10, 34, 42]"
22721,17,20,50,7,"[53, 59, 60, 54]"
22722,16,5,50,11,"[47, 19, 15, 11, 10]"
22723,16,11,120,7,"[48, 27, 32, 29, 50, 54]"
22724,11,11,50,2,"[31, 9, 12, 14]"
22725,4,11,120,11,[10]
22726,1,1,50,13,"[2, 7, 37]"
22727,13,13,120,8,"[38, 35, 6, 9, 12, 16]"
22728,19,11,120,8,"[57, 44, 40, 32, 29, 47]"
22729,11,11,50,17,"[32, 29, 49]"
22730,7,13,120,16,"[18, 56, 62, 66, 74, 38, 36, 32, 29]"
22731,16,5,50,11,"[47, 19, 15, 11, 10]"
22732,19,11,120,17,"[57, 44, 40, 32, 29, 49]"
22733,17,20,50,19,"[53, 59, 61]"
22734,17,1,120,16,"[52, 47, 19, 14, 3, 1, 4, 16, 22]"
22735,11,11,50,15,"[34, 41]"
22736,19,13,120,22,"[57, 46, 69, 66, 74, 39, 75, 65]"
22737,8,15,120,6,"[22, 49, 53, 57, 45, 58, 52, 47, 19]"
22738,10,15,120,15,[28]
22739,21,5,50,12,"[65, 67, 43, 26, 23, 11, 8, 7]"
22740,16,1,120,13,"[47, 19, 14, 3, 2, 7, 37]"
22741,4,11,120,10,"[10, 32]"
22742,11,11,50,1,"[33, 35, 5]"
22743,3,15,120,8,"[7, 37, 39, 75, 65, 67, 45, 58, 52, 47]"
22744,10,5,50,4,"[26, 23, 11]"
22745,13,13,120,3,"[38, 35]"
22746,16,1,120,10,"[47, 19, 14, 3, 2, 6, 9, 13, 25]"
22747,15,15,120,10,[43]
22748,6,13,120,10,"[15, 11, 8, 7, 37, 38, 36, 32]"
22749,13,13,120,10,"[38, 36, 32]"
22750,16,11,50,10,"[48, 27, 32]"
22751,14,11,120,22,"[40, 34, 41, 46]"
22752,16,5,50,22,"[47, 19, 15, 13, 25, 28, 46]"
22753,16,1,120,19,"[47, 19, 14, 3, 1, 4, 16, 22, 49, 53]"
22754,16,15,120,4,"[49, 53, 57, 44, 40, 31]"
22755,20,20,120,22,[63]
22756,23,1,120,18,"[73, 74, 38, 35, 5, 1, 4, 16, 20, 18]"
22757,4,5,50,7,"[9, 12, 16, 20]"
22758,22,1,120,24,"[69, 66, 74, 38, 35, 5, 2, 7, 37, 39]"
22759,10,1,120,22,"[26, 23, 11, 8, 5, 2, 7, 37, 39, 75, 65]"
22760,19,13,120,23,"[57, 46, 69, 66, 74, 39, 76]"
22761,10,15,120,13,"[28, 46, 69, 66, 74]"
22762,4,15,120,23,"[10, 34, 41, 46, 70]"
22763,9,11,120,4,"[25, 27, 31]"
22764,4,11,120,22,"[10, 34, 41, 46]"
22765,16,20,50,20,"[50, 56]"
22766,12,11,120,11,[36]
22767,16,11,120,10,"[48, 27, 32]"
22768,12,1,120,22,"[35, 5, 2, 7, 37, 39, 75, 65]"
22769,20,20,120,23,"[63, 70]"
22770,10,11,120,16,"[27, 32, 29]"
22771,18,20,50,20,[56]
22772,17,1,120,12,"[52, 47, 19, 14, 3, 2, 7]"
22773,18,20,50,20,[56]
22774,17,13,120,13,"[53, 57, 46, 69, 66, 74]"
22775,21,15,120,15,"[65, 67]"
22776,10,13,120,17,"[27, 33, 37, 39, 75, 65, 67, 45, 58]"
22777,23,13,120,13,"[73, 74]"
22778,15,15,50,7,"[45, 58, 52, 50, 54]"
22779,4,13,120,17,"[8, 7, 37, 39, 75, 65, 67, 45, 58]"
22780,11,11,120,4,[31]
22781,1,1,120,22,"[2, 7, 37, 39, 75, 65]"
22782,12,15,120,4,"[37, 39, 75, 65, 67, 44, 40, 31]"
22783,10,5,50,16,"[26, 23, 12, 16, 22]"
22784,9,11,120,8,"[25, 27, 32, 29, 47]"
24060,4,11,50,11,[10]
24061,14,13,50,10,"[42, 73, 74, 38, 36, 32]"
24062,10,20,50,19,"[29, 50, 56, 61]"
24063,10,1,50,16,"[26, 23, 11, 8, 5, 1, 4, 16, 22]"
24064,22,20,120,20,[68]
24065,10,15,50,20,"[28, 45, 59]"
24066,17,20,120,10,"[53, 59, 60, 55, 48]"
24067,19,1,50,17,"[58, 52, 47, 19, 14, 3, 1, 4, 16, 22, 49]"
24068,19,20,120,2,"[59, 60, 54, 17, 19, 14]"
24069,17,5,120,22,"[52, 47, 19, 15, 13, 25, 28, 46]"
24070,3,13,50,13,"[7, 37]"
24071,21,13,50,4,"[66, 74, 38, 35, 6]"
24072,10,5,120,16,"[26, 23, 12, 16, 22]"
24073,15,15,120,16,"[45, 58, 52]"
24074,17,5,120,19,"[52, 47, 19, 15, 12, 16, 22, 49, 53]"
24075,19,15,50,10,"[57, 43]"
24076,15,15,120,10,[43]
24077,10,15,50,15,[28]
24078,13,13,50,9,"[38, 36, 32, 26]"
24079,22,20,120,20,[68]
24080,7,13,50,17,"[18, 56, 62, 66, 74, 39, 75, 65, 67, 45, 58]"
24081,15,15,50,10,[43]
24082,15,15,120,2,"[45, 58, 52, 47, 19, 14]"
24083,1,1,50,9,"[2, 6, 9, 13]"
24084,11,11,50,10,[32]
24085,21,13,50,10,"[66, 74, 38, 36, 32]"
24086,10,11,50,17,"[27, 32, 29, 49]"
24087,23,20,120,16,"[72, 68, 60, 55]"
24088,20,20,120,16,"[60, 55]"
24089,10,5,120,5,"[26, 23]"
24090,11,11,120,17,"[32, 29, 49]"
24091,10,20,120,8,"[29, 50, 56, 60, 54, 17]"
24092,20,20,50,5,"[60, 54, 17, 19, 15]"
24093,9,13,120,21,"[25, 27, 33, 37, 39, 75]"
24094,6,5,120,17,"[15, 12, 16, 22, 49]"
24095,23,13,50,21,"[73, 74, 39, 75]"
24096,24,11,50,11,"[76, 71, 40]"
24097,1,1,120,18,"[1, 4, 16, 20, 18]"
24098,22,15,50,14,"[67, 44]"
24099,6,13,50,13,"[15, 11, 8, 7, 37]"
24100,20,20,50,11,"[61, 57, 44, 40]"
24101,17,1,50,1,"[52, 47, 19, 14, 3]"
24102,1,1,120,6,"[1, 4]"
24103,19,1,50,10,"[58, 52, 47, 19, 14, 3, 2, 6, 9, 13, 25]"
24104,7,20,120,16,"[18, 56, 60, 55]"
24105,22,13,50,21,"[69, 66, 74, 39, 75]"
24106,9,11,50,11,"[25, 27]"
24107,16,15,50,10,"[49, 53, 57, 43]"
24108,14,1,50,23,"[40, 31, 8, 5, 2, 7, 37, 39, 76]"
24109,12,5,120,24,"[35, 6, 9, 11, 8, 7, 37, 39]"
24110,6,1,50,1,"[14, 3]"
24111,8,13,50,6,"[19, 15, 11, 8, 7, 37, 38, 35, 6, 9, 12]"
24112,13,13,120,24,[39]
24113,13,13,120,11,"[38, 36]"
24114,10,11,50,9,"[27, 32, 26]"
24115,15,15,50,4,"[44, 40, 31]"
24116,4,15,50,9,"[10, 34, 41, 43, 26]"
24117,14,20,120,12,"[41, 45, 59, 62, 66, 74, 38]"
24118,10,13,50,16,"[27, 33, 37, 38, 36, 32, 29]"
24119,8,5,120,11,"[19, 15, 11, 10]"
24120,8,15,50,16,"[22, 49, 53, 57, 45, 58, 52]"
24121,9,11,50,3,"[25, 27, 31, 8]"
24122,10,13,50,21,"[27, 33, 37, 39, 75]"
24123,2,15,50,3,"[4, 16, 22, 49, 53, 57, 46, 69, 66, 74, 38, 35]"
24124,22,11,50,21,"[67, 44, 40, 34, 42, 73, 75]"
24125,7,5,120,9,"[17, 19, 15, 13]"
24126,10,5,120,2,"[26, 23, 12, 14]"
24127,23,20,120,22,"[72, 68, 63]"
24128,20,20,120,16,"[60, 55]"
24129,12,15,50,21,"[37, 39, 75, 65, 67, 46, 69]"
24130,9,11,50,11,"[25, 27]"
24131,16,15,50,15,"[49, 53, 57]"
24132,14,20,120,20,"[41, 45, 59]"
24133,19,20,120,24,"[59, 62, 66]"
24134,15,15,50,10,[43]
24135,23,13,50,10,"[73, 74, 38, 36, 32]"
24136,23,13,50,16,"[73, 74, 38, 36, 32, 29]"
24137,19,11,50,12,"[57, 44, 40, 33]"
24138,16,1,50,17,"[47, 19, 14, 3, 1, 4, 16, 22, 49]"
24139,16,20,120,20,"[50, 56]"
24140,8,13,50,11,"[19, 15, 11, 8, 7, 37, 38, 36]"
24141,1,1,120,15,"[2, 7, 37, 39, 75, 65, 67]"
24142,10,13,50,20,"[27, 33, 37, 39, 75, 64]"
24143,16,15,50,10,"[49, 53, 57, 43]"
24144,12,13,50,23,"[37, 39, 76]"
24145,23,20,120,20,"[72, 68]"
24146,13,13,50,10,"[38, 36, 32]"
24147,22,5,120,2,"[67, 43, 26, 23, 12, 14]"
24148,8,1,50,10,"[19, 14, 3, 2, 6, 9, 13, 25]"
24149,23,13,50,10,"[73, 74, 38, 36, 32]"
24150,17,5,120,8,"[52, 47, 19, 15, 12, 16]"
24151,20,20,50,15,"[61, 57]"
24152,10,13,120,17,"[27, 33, 37, 39, 75, 65, 67, 45, 58]"
24153,10,15,50,19,"[28, 45]"
24154,1,1,120,2,[1]
24155,11,11,120,13,"[33, 37]"
24156,15,15,120,9,"[43, 26]"
24157,23,13,50,13,"[73, 74]"
24158,16,20,120,17,"[50, 56, 61, 58]"
24159,16,5,120,8,"[47, 19, 15, 12, 16]"
24160,9,1,50,16,"[23, 11, 8, 5, 1, 4, 16, 22]"
24161,10,20,120,13,"[29, 50, 56, 62, 66, 74]"
24162,24,11,50,22,"[76, 71, 40, 34, 41, 46]"
24163,23,15,50,22,"[72, 67, 46]"
24164,8,11,120,16,"[22, 48, 27, 32, 29]"
24165,17,13,50,16,"[53, 57, 46, 69, 66, 74, 38, 36, 32, 29]"
24166,11,11,50,16,"[32, 29]"
24167,11,11,50,4,[31]
24168,22,15,50,17,"[67, 45, 58]"
24169,13,13,120,15,"[39, 75, 65, 67]"
24170,12,11,50,4,"[36, 31]"
24171,19,15,50,17,"[57, 45, 58]"
24172,19,5,120,5,"[58, 52, 47, 19, 15]"
24173,6,15,50,9,"[16, 22, 49, 53, 57, 43, 26]"
24174,7,15,50,16,"[18, 55, 49, 53, 57, 45, 58, 52]"
24175,4,15,50,14,"[10, 34, 41, 44]"
24176,10,11,50,14,"[27, 34]"
24177,10,13,120,22,"[27, 33, 37, 39, 75, 65]"
24178,5,5,50,9,[13]
24179,22,1,50,10,"[69, 66, 74, 38, 35, 5, 2, 6, 9, 13, 25]"
24180,12,5,120,9,"[35, 6, 9, 13]"
24181,10,1,50,7,"[26, 23, 11, 8, 5, 1, 4, 16, 20]"
24182,10,1,50,22,"[26, 23, 11, 8, 5, 2, 7, 37, 39, 75, 65]"
24183,7,15,50,22,"[18, 55, 49, 53, 57, 46]"
24184,19,11,50,8,"[57, 44, 40, 32, 29, 47]"
24185,8,15,50,22,"[22, 49, 53, 57, 46]"
24186,17,20,120,16,"[53, 59, 60, 55]"
24187,20,20,120,15,"[61, 57]"
24188,12,20,120,20,"[37, 39, 75, 64]"
24189,22,5,120,10,"[67, 43, 26, 23, 13, 25]"
24190,11,11,120,15,"[34, 41]"
24191,12,15,50,15,"[37, 39, 75, 65, 67]"
24192,16,20,120,2,"[50, 56, 60, 54, 17, 19, 14]"
24193,11,11,50,14,[34]
24194,3,1,50,22,"[5, 2, 7, 37, 39, 75, 65]"
24195,6,20,120,8,"[16, 20, 18, 56, 60, 54, 17]"
24196,17,13,50,10,"[53, 57, 46, 69, 66, 74, 38, 36, 32]"
24197,14,11,50,11,[40]
24198,20,20,120,16,"[60, 55]"
24199,24,1,50,1,"[74, 38, 35, 5]"
24200,15,15,120,20,"[45, 59]"
24201,20,20,120,10,"[60, 55, 48]"
24202,24,13,50,13,[74]
24203,2,5,120,5,"[4, 15]"
24204,17,13,50,13,"[53, 57, 46, 69, 66, 74]"
24205,10,1,50,19,"[26, 23, 11, 8, 5, 1, 4, 16, 22, 49, 53]"
24206,19,1,50,6,"[58, 52, 47, 19, 14, 3, 1, 4]"
24207,16,15,50,10,"[49, 53, 57, 43]"
24208,14,13,50,13,"[42, 73, 74]"
24209,8,5,120,23,"[19, 15, 11, 10, 34, 42]"
24210,23,20,120,24,"[72, 68, 62, 66]"
24211,24,13,50,7,"[74, 39, 75, 64, 60, 54]"
24212,4,13,50,6,"[8, 7, 37, 38, 35, 6, 9, 12]"
24213,16,1,50,17,"[47, 19, 14, 3, 1, 4, 16, 22, 49]"
24214,6,1,50,8,"[14, 3, 1, 4, 16]"
24215,10,13,120,22,"[27, 33, 37, 39, 75, 65]"
24216,19,20,120,10,"[59, 60, 55, 48]"
24217,11,11,50,23,"[34, 42]"
24218,7,1,50,6,"[17, 19, 14, 3, 1, 4]"
24219,23,5,120,22,"[71, 40, 31, 9, 13, 25, 28, 46]"
24220,19,20,120,18,"[59, 60]"
24221,13,13,50,22,"[39, 75, 65]"
24222,15,15,50,11,"[44, 40]"
24223,15,15,50,1,"[46, 69, 66, 74, 38, 35, 5]"
24224,20,20,50,16,"[60, 55]"
24225,16,1,50,14,"[47, 19, 14, 3, 2, 7, 36, 34]"
24226,7,13,50,11,"[18, 56, 62, 66, 74, 38, 36]"
24227,12,13,50,13,[37]
24228,12,20,120,10,"[37, 39, 75, 64, 60, 55, 48]"
24229,17,20,120,20,"[53, 59]"
24230,3,11,50,23,"[7, 36, 34, 42]"
24231,21,20,120,22,"[64, 63]"
24232,22,15,50,23,"[67, 46, 70]"
24233,11,11,120,20,"[32, 29, 50, 56]"
24234,4,15,50,12,"[10, 34, 41, 46, 69, 66, 74, 38]"
24235,16,5,120,19,"[47, 19, 15, 12, 16, 22, 49, 53]"
24236,21,11,50,17,"[66, 76, 71, 40, 32, 29, 49]"
24237,19,20,120,10,"[59, 60, 55, 48]"
24238,15,15,50,10,[43]
24239,15,15,50,23,"[46, 70]"
24240,24,15,50,12,"[75, 65, 67, 46, 69, 66, 74, 38]"
24241,12,15,50,7,"[37, 39, 75, 65, 67, 45, 58, 52, 50, 54]"
24242,10,11,50,7,"[27, 32, 29, 50, 54]"
24243,1,1,50,16,"[1, 4, 16, 22]"
24244,23,20,120,18,"[72, 68, 60]"
24245,22,5,120,21,"[67, 43, 26, 23, 13, 25, 28, 46, 69]"
24246,15,15,120,10,[43]
24247,17,5,120,19,"[52, 47, 19, 15, 12, 16, 22, 49, 53]"
24248,6,20,120,8,"[16, 20, 18, 56, 60, 54, 17]"
24249,15,15,50,11,"[44, 40]"
24250,4,11,50,10,"[10, 32]"
24251,17,13,50,8,"[53, 57, 46, 69, 66, 74, 38, 35, 6, 9, 12, 16]"
24252,16,13,120,19,"[48, 27, 33, 37, 39, 75, 65, 67, 45]"
24253,6,11,50,11,"[15, 11, 10]"
24254,10,20,50,9,"[29, 50, 56, 60, 55, 48, 26]"
24255,17,1,50,10,"[52, 47, 19, 14, 3, 2, 6, 9, 13, 25]"
24256,7,5,120,12,"[17, 19, 15, 11, 8, 7]"
24257,16,1,50,11,"[47, 19, 14, 3, 2, 7, 36]"
24258,5,5,50,4,[11]
24259,13,13,120,23,"[39, 76]"
24260,4,1,50,2,"[8, 5, 1]"
24261,10,11,50,14,"[27, 34]"
24262,9,5,120,23,"[23, 11, 10, 34, 42]"
24263,10,15,50,23,"[28, 46, 70]"
24264,22,5,120,21,"[67, 43, 26, 23, 13, 25, 28, 46, 69]"
24265,7,15,50,15,"[18, 55, 49, 53, 57]"
24266,12,20,120,24,"[37, 39, 75, 64, 62, 66]"
24267,17,15,50,15,"[53, 57]"
24268,23,1,50,22,"[73, 74, 38, 35, 5, 2, 7, 37, 39, 75, 65]"
24269,11,11,50,22,"[34, 41, 46]"
24270,9,1,50,1,"[23, 11, 8, 5]"
24271,10,1,50,7,"[26, 23, 11, 8, 5, 1, 4, 16, 20]"
24272,7,20,120,8,"[18, 56, 60, 54, 17]"
24273,16,5,120,14,"[47, 19, 15, 11, 10, 34]"
24274,13,13,120,12,[38]
24275,16,1,50,19,"[47, 19, 14, 3, 1, 4, 16, 22, 49, 53]"
24276,12,11,50,11,[36]
24277,22,13,50,13,"[69, 66, 74]"
24278,10,11,50,16,"[27, 32, 29]"
24279,22,13,50,13,"[69, 66, 74]"
24280,10,1,50,23,"[26, 23, 11, 8, 5, 2, 7, 37, 39, 76]"
24281,22,5,120,23,"[67, 43, 26, 23, 11, 10, 34, 42]"
24282,1,1,50,5,"[2, 6, 9]"
24283,14,5,120,4,"[40, 31, 9, 11]"
24284,12,5,120,10,"[35, 6, 9, 13, 25]"
25560,19,1,50,6,"[58, 52, 47, 19, 14, 3, 1, 4]"
25561,10,15,120,17,"[28, 45, 58]"
25562,10,5,120,21,"[26, 23, 13, 25, 28, 46, 69]"
25563,14,1,50,1,"[40, 31, 8, 5]"
25564,14,11,120,8,"[40, 32, 29, 47]"
25565,4,13,120,19,"[8, 7, 37, 39, 75, 65, 67, 45]"
25566,21,11,120,14,"[66, 76, 71, 40, 34]"
25567,3,5,120,2,"[6, 9, 12, 14]"
25568,20,20,50,18,[60]
25569,13,13,120,14,"[39, 76, 71]"
25570,15,15,50,16,"[45, 58, 52]"
25571,13,13,120,17,"[39, 75, 65, 67, 45, 58]"
25572,15,15,50,10,[43]
