id,origin,cs,power,destination,path
10218,16,13,50,19,"[48, 27, 33, 37, 39, 75, 65, 67, 45]"
10219,11,11,120,13,"[33, 37]"
10220,14,1,120,22,"[40, 33, 35, 5, 2, 7, 37, 39, 75, 65]"
10221,19,20,120,20,[59]
10222,4,1,120,7,"[8, 5, 1, 4, 16, 20]"
10223,14,5,120,16,"[40, 31, 9, 12, 16, 22]"
10224,7,20,120,10,"[18, 56, 60, 55, 48]"
10225,10,11,120,11,[27]
10226,1,1,120,4,"[2, 6]"
10227,20,20,50,8,"[60, 54, 17]"
10228,2,1,120,10,"[3, 2, 6, 9, 13, 25]"
10229,3,15,120,10,"[7, 37, 39, 75, 65, 67, 43]"
10230,16,5,120,8,"[47, 19, 15, 12, 16]"
10231,13,13,120,4,"[38, 35, 6]"
10232,20,20,50,7,"[60, 54]"
10233,13,13,120,20,"[39, 75, 64]"
10234,23,11,120,11,"[71, 40]"
10235,10,1,120,19,"[26, 23, 11, 8, 5, 1, 4, 16, 22, 49, 53]"
10236,17,13,120,19,"[53, 57, 46, 69, 66, 74, 39, 75, 65, 67, 45]"
10237,7,5,120,11,"[17, 19, 15, 11, 10]"
10238,24,5,120,17,"[74, 38, 35, 6, 9, 12, 16, 22, 49]"
10239,22,20,120,10,"[68, 60, 55, 48]"
10240,20,20,50,15,"[61, 57]"
10241,11,11,120,9,"[32, 26]"
10242,23,11,120,11,"[71, 40]"
10243,8,13,120,22,"[19, 15, 11, 8, 7, 37, 39, 75, 65]"
10244,19,1,120,21,"[58, 52, 47, 19, 14, 3, 2, 7, 37, 39, 75]"
10245,19,1,120,1,"[58, 52, 47, 19, 14, 3]"
10246,18,1,120,22,"[54, 17, 19, 14, 3, 2, 7, 37, 39, 75, 65]"
10247,11,11,50,15,"[34, 41]"
10248,4,5,120,10,"[9, 13, 25]"
10249,9,1,120,8,"[23, 11, 8, 5, 1, 4, 16]"
10250,11,11,50,15,"[34, 41]"
10251,12,5,120,10,"[35, 6, 9, 13, 25]"
10252,20,20,120,10,"[60, 55, 48]"
10253,11,11,120,23,"[34, 42]"
10254,16,1,120,11,"[47, 19, 14, 3, 2, 7, 36]"
10255,6,15,120,2,"[16, 22, 49, 53, 57, 45, 58, 52, 47, 19, 14]"
10256,11,11,120,12,[33]
10257,23,11,120,14,"[71, 40, 34]"
10258,16,5,120,10,"[47, 19, 15, 13, 25]"
10259,11,11,50,10,[32]
10260,11,11,50,13,"[33, 37]"
10261,21,15,120,23,"[65, 67, 46, 70]"
10262,8,1,120,1,"[19, 14, 3]"
10263,10,20,50,19,"[29, 50, 56, 61]"
10264,15,15,50,22,[46]
10265,11,11,120,9,"[32, 26]"
10266,9,11,120,16,"[25, 27, 32, 29]"
10267,7,20,120,20,"[18, 56]"
10268,20,20,50,10,"[60, 55, 48]"
10269,14,11,120,7,"[40, 32, 29, 50, 54]"
10270,16,15,120,9,"[49, 53, 57, 43, 26]"
10271,15,15,120,19,[45]
10272,13,13,50,4,"[38, 35, 6]"
10273,20,20,120,17,"[61, 58]"
10274,16,1,120,10,"[47, 19, 14, 3, 2, 6, 9, 13, 25]"
10275,22,15,120,8,"[67, 45, 58, 52, 47]"
10276,10,15,120,17,"[28, 45, 58]"
10277,10,13,120,21,"[27, 33, 37, 39, 75]"
10278,15,15,50,14,[44]
10279,10,11,120,23,"[27, 34, 42]"
10280,10,11,120,22,"[27, 34, 41, 46]"
10281,11,11,50,9,"[32, 26]"
10282,10,13,120,7,"[27, 33, 37, 39, 75, 64, 60, 54]"
10283,9,15,120,16,"[25, 28, 45, 58, 52]"
10284,1,1,120,23,"[2, 7, 37, 39, 76]"
10285,21,20,120,20,[64]
10286,21,5,120,12,"[65, 67, 43, 26, 23, 11, 8, 7]"
10287,6,13,120,13,"[15, 11, 8, 7, 37]"
10288,9,5,120,10,"[23, 13, 25]"
10289,12,20,120,22,"[37, 39, 75, 64, 63]"
10290,10,1,120,16,"[26, 23, 11, 8, 5, 1, 4, 16, 22]"
10291,8,5,120,10,"[19, 15, 13, 25]"
10292,8,1,120,11,"[19, 14, 3, 2, 7, 36]"
10293,4,11,120,11,[10]
10294,20,20,120,9,"[60, 55, 48, 26]"
10295,10,11,120,11,[27]
10296,13,13,50,12,[38]
10297,4,1,120,10,"[8, 5, 2, 6, 9, 13, 25]"
10298,5,5,120,10,"[13, 25]"
10299,12,11,120,24,"[36, 34, 42, 73]"
10300,10,5,120,22,"[26, 23, 13, 25, 28, 46]"
10301,15,15,50,22,[46]
10302,19,1,120,6,"[58, 52, 47, 19, 14, 3, 1, 4]"
10303,14,20,120,10,"[41, 45, 59, 60, 55, 48]"
10304,11,11,120,10,[32]
10305,17,5,120,16,"[52, 47, 19, 15, 12, 16, 22]"
10306,12,20,120,17,"[37, 39, 75, 64, 61, 58]"
10307,7,1,120,21,"[17, 19, 14, 3, 2, 7, 37, 39, 75]"
10308,14,5,120,4,"[40, 31, 9, 11]"
10309,8,15,120,15,"[22, 49, 53, 57]"
10310,6,15,120,15,"[16, 22, 49, 53, 57]"
10311,22,11,120,17,"[70, 71, 40, 32, 29, 49]"
10312,15,15,50,10,[43]
10313,17,20,120,11,"[53, 59, 60, 55, 48, 27]"
10314,19,1,120,17,"[58, 52, 47, 19, 14, 3, 1, 4, 16, 22, 49]"
10315,20,20,120,22,[63]
10316,13,13,50,14,"[39, 76, 71]"
10317,12,13,120,24,"[37, 39]"
10318,2,20,120,17,"[4, 16, 20, 18, 56, 61, 58]"
10319,10,15,120,8,"[28, 45, 58, 52, 47]"
10320,10,15,120,7,"[28, 45, 58, 52, 50, 54]"
11539,8,11,50,21,"[22, 48, 27, 34, 42, 73, 75]"
11540,15,15,120,21,"[46, 69]"
11541,21,15,120,8,"[65, 67, 45, 58, 52, 47]"
11542,15,15,50,4,"[44, 40, 31]"
11543,20,20,120,11,"[61, 57, 44, 40]"
11544,7,15,120,15,"[18, 55, 49, 53, 57]"
11545,20,20,120,15,"[61, 57]"
11546,22,5,120,17,"[67, 43, 26, 23, 12, 16, 22, 49]"
11547,10,5,120,20,"[26, 23, 12, 16, 20, 18, 56]"
11548,4,13,120,3,"[8, 7, 37, 38, 35]"
11549,9,5,120,10,"[23, 13, 25]"
11550,15,15,120,24,"[46, 69, 66]"
11551,22,15,120,15,[67]
11552,10,13,120,19,"[27, 33, 37, 39, 75, 65, 67, 45]"
11553,16,11,50,18,"[48, 27, 32, 29, 50]"
11554,10,11,120,11,[27]
11555,18,15,120,6,"[55, 49, 53, 57, 45, 58, 52, 47, 19]"
11556,11,11,120,22,"[34, 41, 46]"
11557,13,13,120,10,"[38, 36, 32]"
11558,9,5,120,6,"[23, 12]"
11559,22,15,120,15,[67]
11560,20,20,120,22,[63]
11561,15,15,120,20,"[45, 59]"
11562,23,20,50,17,"[72, 68, 61, 58]"
11563,22,5,120,14,"[67, 43, 26, 23, 11, 10, 34]"
11564,1,1,120,21,"[2, 7, 37, 39, 75]"
11565,17,5,120,16,"[52, 47, 19, 15, 12, 16, 22]"
11566,5,5,120,9,[13]
11567,8,20,50,9,"[20, 18, 56, 60, 55, 48, 26]"
11568,22,1,120,10,"[69, 66, 74, 38, 35, 5, 2, 6, 9, 13, 25]"
11569,5,5,120,15,"[13, 25, 28]"
11570,17,20,50,18,"[53, 59, 60]"
11571,12,5,120,17,"[35, 6, 9, 12, 16, 22, 49]"
11572,20,20,120,10,"[60, 55, 48]"
11573,12,5,120,14,"[35, 6, 9, 11, 10, 34]"
11574,11,11,50,4,[31]
11575,10,13,120,20,"[27, 33, 37, 39, 75, 64]"
11576,22,15,120,15,[67]
11577,12,15,120,9,"[37, 39, 75, 65, 67, 43, 26]"
11578,17,1,120,1,"[52, 47, 19, 14, 3]"
11579,10,13,120,6,"[27, 33, 37, 38, 35, 6, 9, 12]"
11580,4,5,120,14,"[9, 11, 10, 34]"
11581,22,20,50,9,"[68, 60, 55, 48, 26]"
11582,24,15,120,22,"[75, 65, 67, 46]"
11583,23,15,120,15,"[72, 67]"
11584,14,1,120,22,"[40, 33, 35, 5, 2, 7, 37, 39, 75, 65]"
11585,12,1,120,10,"[35, 5, 2, 6, 9, 13, 25]"
11586,10,5,120,9,"[26, 23, 13]"
11587,4,15,120,16,"[10, 34, 41, 45, 58, 52]"
11588,12,13,120,14,"[37, 39, 76, 71]"
11589,9,13,120,4,"[25, 27, 33, 37, 38, 35, 6]"
11590,12,13,120,13,[37]
11591,17,20,50,22,"[53, 59, 63]"
11592,11,11,120,16,"[32, 29]"
11593,20,20,50,8,"[60, 54, 17]"
11594,22,13,120,21,"[69, 66, 74, 39, 75]"
11595,20,20,120,10,"[60, 55, 48]"
11596,10,11,120,11,[27]
11597,11,11,120,20,"[32, 29, 50, 56]"
11598,14,11,120,11,[40]
11599,23,1,120,22,"[73, 74, 38, 35, 5, 2, 7, 37, 39, 75, 65]"
11600,10,15,120,15,[28]
11601,17,13,120,16,"[53, 57, 46, 69, 66, 74, 38, 36, 32, 29]"
11602,20,20,120,10,"[60, 55, 48]"
11603,10,11,120,11,[27]
11604,12,1,120,2,"[35, 5, 1]"
11605,2,1,120,17,"[3, 1, 4, 16, 22, 49]"
11606,7,1,120,10,"[17, 19, 14, 3, 2, 6, 9, 13, 25]"
11607,12,11,120,6,"[36, 31, 9, 12]"
11608,12,15,120,15,"[37, 39, 75, 65, 67]"
11609,1,1,50,19,"[1, 4, 16, 22, 49, 53]"
11610,22,1,120,14,"[69, 66, 74, 38, 35, 5, 2, 7, 36, 34]"
11611,8,20,50,20,"[20, 18, 56]"
11612,10,1,120,16,"[26, 23, 11, 8, 5, 1, 4, 16, 22]"
11613,8,11,50,18,"[22, 48, 27, 32, 29, 50]"
11614,8,1,120,17,"[19, 14, 3, 1, 4, 16, 22, 49]"
11615,20,20,50,19,[61]
11616,8,20,50,16,"[20, 18, 56, 60, 55]"
11617,16,15,120,10,"[49, 53, 57, 43]"
11618,19,15,120,15,[57]
11619,21,15,120,15,"[65, 67]"
11620,9,1,120,1,"[23, 11, 8, 5]"
11621,13,13,120,11,"[38, 36]"
11622,4,11,120,11,[10]
11623,16,13,120,10,"[48, 27, 33, 37, 38, 36, 32]"
11624,22,15,120,15,[67]
11625,21,20,50,10,"[64, 60, 55, 48]"
11626,12,20,50,8,"[37, 39, 75, 64, 60, 54, 17]"
11627,10,20,50,16,"[29, 50, 56, 60, 55]"
11628,11,11,50,14,[34]
11629,10,5,120,24,"[26, 23, 11, 8, 7, 37, 39]"
11630,5,5,50,9,[13]
11631,22,1,120,1,"[69, 66, 74, 38, 35, 5]"
11632,12,11,120,10,"[36, 32]"
11633,16,13,120,10,"[48, 27, 33, 37, 38, 36, 32]"
11634,20,20,120,1,"[60, 54, 17, 19, 14, 3]"
11635,10,11,120,24,"[27, 34, 42, 73]"
11636,18,1,120,1,"[54, 17, 19, 14, 3]"
11637,12,5,120,5,"[35, 6, 9]"
11638,15,15,50,16,"[45, 58, 52]"
11639,10,11,120,11,[27]
11640,8,20,50,16,"[20, 18, 56, 60, 55]"
11641,15,15,120,23,"[46, 70]"
11642,8,11,50,17,"[22, 48, 27, 32, 29, 49]"
11643,11,11,120,10,[32]
11644,2,11,120,11,"[4, 15, 11, 10]"
11645,22,1,120,1,"[69, 66, 74, 38, 35, 5]"
11646,7,13,120,17,"[18, 56, 62, 66, 74, 39, 75, 65, 67, 45, 58]"
11647,7,5,120,6,"[17, 19, 15, 12]"
11648,8,5,120,16,"[19, 15, 12, 16, 22]"
11649,14,13,120,16,"[42, 73, 74, 38, 36, 32, 29]"
11650,10,15,120,16,"[28, 45, 58, 52]"
11651,13,13,50,1,"[38, 35, 5]"
11652,8,20,50,6,"[20, 18, 56, 60, 54, 17, 19]"
11653,8,5,120,5,"[19, 15]"
11654,24,5,120,17,"[74, 38, 35, 6, 9, 12, 16, 22, 49]"
11655,20,20,120,19,[61]
11656,23,15,120,15,"[72, 67]"
11657,23,20,50,10,"[72, 68, 60, 55, 48]"
11658,21,20,50,20,[64]
11659,13,13,50,24,[39]
11660,10,5,120,18,"[26, 23, 12, 16, 20, 18]"
11661,9,5,120,10,"[23, 13, 25]"
11662,11,11,120,13,"[33, 37]"
11663,1,1,50,12,"[2, 7]"
11664,8,20,50,20,"[20, 18, 56]"
11665,5,5,120,9,[13]
11666,11,11,50,10,[32]
11667,12,20,50,7,"[37, 39, 75, 64, 60, 54]"
11668,17,1,120,23,"[52, 47, 19, 14, 3, 2, 7, 37, 39, 76]"
11669,19,5,120,10,"[58, 52, 47, 19, 15, 13, 25]"
11670,10,1,120,16,"[26, 23, 11, 8, 5, 1, 4, 16, 22]"
11671,18,13,120,9,"[56, 62, 66, 74, 38, 36, 32, 26]"
11672,23,15,120,15,"[72, 67]"
11673,20,20,50,10,"[60, 55, 48]"
11674,19,1,120,16,"[58, 52, 47, 19, 14, 3, 1, 4, 16, 22]"
11675,15,15,120,1,"[44, 40, 31, 8, 5]"
11676,2,11,120,22,"[4, 15, 11, 10, 34, 41, 46]"
11677,19,5,120,10,"[58, 52, 47, 19, 15, 13, 25]"
11678,12,1,120,14,"[35, 5, 2, 7, 36, 34]"
11679,16,5,120,11,"[47, 19, 15, 11, 10]"
11680,4,20,50,10,"[9, 12, 16, 20, 18, 56, 60, 55, 48]"
11681,23,15,120,15,"[72, 67]"
11682,15,15,120,9,"[43, 26]"
11683,17,13,120,16,"[53, 57, 46, 69, 66, 74, 38, 36, 32, 29]"
11684,5,5,120,20,"[12, 16, 20, 18, 56]"
11685,11,11,120,24,"[34, 42, 73]"
11686,20,20,120,16,"[60, 55]"
11687,24,5,120,6,"[74, 38, 35, 6, 9, 12]"
11688,10,13,120,13,"[27, 33, 37]"
11689,11,11,50,16,"[32, 29]"
11690,9,15,120,15,"[25, 28]"
11691,15,15,50,12,"[46, 69, 66, 74, 38]"
11692,7,5,120,10,"[17, 19, 15, 13, 25]"
11693,9,13,120,12,"[25, 27, 33, 37, 38]"
11694,23,13,120,13,"[73, 74]"
11695,1,1,120,17,"[1, 4, 16, 22, 49]"
11696,16,5,120,17,"[47, 19, 15, 12, 16, 22, 49]"
11697,22,20,50,24,"[68, 62, 66]"
11698,11,11,120,9,"[32, 26]"
11699,5,5,120,1,"[11, 8, 5]"
11700,17,15,120,3,"[53, 57, 44, 40, 33, 35]"
11701,13,13,50,10,"[38, 36, 32]"
11702,17,11,120,10,"[52, 48, 27, 32]"
11703,23,1,120,19,"[73, 74, 38, 35, 5, 1, 4, 16, 22, 49, 53]"
11704,20,20,120,17,"[61, 58]"
11705,1,1,50,4,"[2, 6]"
11706,8,20,50,20,"[20, 18, 56]"
11707,24,1,120,21,"[74, 38, 35, 5, 2, 7, 37, 39, 75]"
11708,12,5,120,10,"[35, 6, 9, 13, 25]"
11709,14,1,120,4,"[40, 33, 35, 5, 2, 6]"
11710,22,15,120,15,[67]
11711,11,11,50,16,"[32, 29]"
11712,16,13,120,7,"[48, 27, 33, 37, 39, 75, 64, 60, 54]"
11713,22,13,120,16,"[69, 66, 74, 38, 36, 32, 29]"
11714,1,1,50,16,"[1, 4, 16, 22]"
11715,23,1,120,6,"[73, 74, 38, 35, 5, 1, 4]"
11716,17,1,120,16,"[52, 47, 19, 14, 3, 1, 4, 16, 22]"
11717,10,1,120,2,"[26, 23, 11, 8, 5, 1]"
11718,19,11,120,12,"[57, 44, 40, 33]"
11719,16,15,120,12,"[49, 53, 57, 46, 69, 66, 74, 38]"
11720,17,20,50,7,"[53, 59, 60, 54]"
11721,1,1,120,8,"[1, 4, 16]"
11722,13,13,120,10,"[38, 36, 32]"
11723,8,20,50,20,"[20, 18, 56]"
11724,1,1,50,23,"[2, 7, 37, 39, 76]"
11725,21,15,120,6,"[65, 67, 45, 58, 52, 47, 19]"
11726,18,20,50,11,"[56, 60, 55, 48, 27]"
11727,16,1,120,2,"[47, 19, 14, 3, 1]"
11728,16,11,120,8,"[48, 27, 32, 29, 47]"
11729,10,1,120,20,"[26, 23, 11, 8, 5, 1, 4, 16, 20, 18, 56]"
11730,23,13,120,13,"[73, 74]"
11731,7,1,120,16,"[17, 19, 14, 3, 1, 4, 16, 22]"
11732,17,5,120,6,"[52, 47, 19, 15, 12]"
11733,15,15,50,10,[43]
11734,13,13,50,11,"[38, 36]"
11735,9,13,120,13,"[25, 27, 33, 37]"
11736,10,20,120,14,"[29, 50, 56, 61, 57, 44]"
11737,8,1,120,24,"[19, 14, 3, 2, 7, 37, 39]"
11738,11,11,120,14,[34]
11739,8,1,120,9,"[19, 14, 3, 2, 6, 9, 13]"
11740,20,20,50,11,"[61, 57, 44, 40]"
11741,22,20,50,20,[68]
11742,17,15,120,10,"[53, 57, 43]"
11743,5,5,50,10,"[13, 25]"
11744,6,5,120,7,"[15, 12, 16, 20]"
11745,8,1,120,9,"[19, 14, 3, 2, 6, 9, 13]"
11746,10,5,120,14,"[26, 23, 11, 10, 34]"
11747,5,5,50,10,"[13, 25]"
11748,8,20,50,20,"[20, 18, 56]"
11749,13,13,50,12,[38]
11750,11,11,120,10,[32]
11751,17,5,120,16,"[52, 47, 19, 15, 12, 16, 22]"
11752,15,15,50,4,"[44, 40, 31]"
11753,15,15,50,19,[45]
11754,22,20,50,20,[68]
11755,23,11,120,22,"[71, 40, 34, 41, 46]"
11756,16,15,120,15,"[49, 53, 57]"
11757,11,11,120,18,"[32, 29, 50]"
11758,15,15,120,12,"[46, 69, 66, 74, 38]"
11759,4,13,120,14,"[8, 7, 37, 39, 76, 71]"
11760,7,15,120,16,"[18, 55, 49, 53, 57, 45, 58, 52]"
11761,21,15,120,10,"[65, 67, 43]"
11762,17,1,120,16,"[52, 47, 19, 14, 3, 1, 4, 16, 22]"
11763,10,5,120,12,"[26, 23, 11, 8, 7]"
12982,22,5,50,24,"[67, 43, 26, 23, 11, 8, 7, 37, 39]"
12983,23,11,50,10,"[71, 40, 32]"
12984,22,1,50,1,"[69, 66, 74, 38, 35, 5]"
12985,2,20,120,10,"[4, 16, 20, 18, 56, 60, 55, 48]"
12986,10,15,50,20,"[28, 45, 59]"
12987,22,20,120,16,"[68, 60, 55]"
12988,17,11,120,16,"[52, 48, 27, 32, 29]"
12989,22,15,50,15,[67]
12990,23,11,50,11,"[71, 40]"
12991,13,13,120,23,"[39, 76]"
12992,11,11,50,3,"[33, 35]"
12993,10,13,50,9,"[27, 33, 37, 38, 36, 32, 26]"
12994,10,5,50,5,"[26, 23]"
12995,24,1,50,22,"[74, 38, 35, 5, 2, 7, 37, 39, 75, 65]"
12996,20,20,50,13,"[62, 66, 74]"
12997,12,20,120,20,"[37, 39, 75, 64]"
12998,20,20,50,22,[63]
12999,10,5,50,20,"[26, 23, 12, 16, 20, 18, 56]"
13000,3,15,50,8,"[7, 37, 39, 75, 65, 67, 45, 58, 52, 47]"
13001,12,15,50,10,"[37, 39, 75, 65, 67, 43]"
13002,15,15,120,19,[45]
13003,17,13,50,13,"[53, 57, 46, 69, 66, 74]"
13004,10,5,50,16,"[26, 23, 12, 16, 22]"
13005,23,13,50,13,"[73, 74]"
13006,14,13,50,12,"[42, 73, 74, 38]"
13007,10,20,120,22,"[29, 50, 56, 63]"
13008,7,15,50,15,"[18, 55, 49, 53, 57]"
13009,21,1,50,24,"[66, 74, 38, 35, 5, 2, 7, 37, 39]"
13010,19,11,50,6,"[57, 44, 40, 31, 9, 12]"
13011,7,13,50,2,"[18, 56, 62, 66, 74, 38, 35, 5, 1]"
13012,5,5,50,12,"[11, 8, 7]"
13013,11,11,120,12,[33]
13014,10,15,50,7,"[28, 45, 58, 52, 50, 54]"
13015,11,11,50,10,[32]
13016,8,20,120,12,"[20, 18, 56, 62, 66, 74, 38]"
13017,7,13,50,13,"[18, 56, 62, 66, 74]"
13018,7,15,50,6,"[18, 55, 49, 53, 57, 45, 58, 52, 47, 19]"
13019,17,5,50,8,"[52, 47, 19, 15, 12, 16]"
13020,20,20,120,8,"[60, 54, 17]"
13021,13,13,50,4,"[38, 35, 6]"
13022,9,11,50,16,"[25, 27, 32, 29]"
13023,20,20,50,17,"[61, 58]"
13024,22,13,50,13,"[69, 66, 74]"
13025,10,15,50,15,[28]
13026,12,13,50,17,"[37, 39, 75, 65, 67, 45, 58]"
13027,16,5,50,21,"[47, 19, 15, 13, 25, 28, 46, 69]"
13028,1,1,50,3,[2]
13029,10,1,50,16,"[26, 23, 11, 8, 5, 1, 4, 16, 22]"
13030,9,20,50,10,"[25, 29, 50, 56, 60, 55, 48]"
13031,23,11,50,11,"[71, 40]"
13032,10,5,50,22,"[26, 23, 13, 25, 28, 46]"
13033,10,15,50,15,[28]
13034,15,15,50,17,"[45, 58]"
13035,14,1,50,1,"[40, 33, 35, 5]"
13036,13,13,50,10,"[38, 36, 32]"
13037,19,11,50,17,"[57, 44, 40, 32, 29, 49]"
13038,20,20,50,23,"[63, 70]"
13039,15,15,120,17,"[45, 58]"
13040,11,11,50,9,"[32, 26]"
13041,9,20,120,4,"[25, 29, 50, 56, 60, 54, 17, 19, 15, 11]"
13042,11,11,50,23,"[34, 42]"
13043,16,15,50,9,"[49, 53, 57, 43, 26]"
13044,8,11,120,21,"[22, 48, 27, 34, 42, 73, 75]"
13045,23,15,50,24,"[72, 67, 46, 69, 66]"
13046,19,13,50,13,"[57, 46, 69, 66, 74]"
13047,14,11,50,11,[40]
13048,10,11,50,22,"[27, 34, 41, 46]"
13049,14,15,50,23,"[41, 46, 70]"
13050,13,13,50,9,"[38, 36, 32, 26]"
13051,20,20,120,18,[60]
13052,10,11,50,4,"[27, 31]"
13053,1,1,120,8,"[1, 4, 16]"
13054,7,15,50,15,"[18, 55, 49, 53, 57]"
13055,14,1,50,12,"[40, 33, 35, 5, 2, 7]"
13056,9,11,50,11,"[25, 27]"
13057,8,13,50,9,"[19, 15, 11, 8, 7, 37, 38, 36, 32, 26]"
13058,11,11,50,10,[32]
13059,17,15,50,4,"[53, 57, 44, 40, 31]"
13060,16,13,50,2,"[48, 27, 33, 37, 38, 35, 5, 1]"
13061,17,1,50,1,"[52, 47, 19, 14, 3]"
13062,17,1,50,22,"[52, 47, 19, 14, 3, 2, 7, 37, 39, 75, 65]"
13063,22,20,120,20,[68]
13064,11,11,50,4,[31]
13065,10,1,50,8,"[26, 23, 11, 8, 5, 1, 4, 16]"
13066,16,15,50,7,"[49, 53, 57, 45, 58, 52, 50, 54]"
13067,17,13,50,6,"[53, 57, 46, 69, 66, 74, 38, 35, 6, 9, 12]"
13068,23,15,50,15,"[72, 67]"
13069,23,5,50,16,"[71, 40, 31, 9, 12, 16, 22]"
13070,14,13,50,13,"[42, 73, 74]"
13071,20,20,50,10,"[60, 55, 48]"
13072,19,13,50,7,"[57, 46, 69, 66, 74, 39, 75, 64, 60, 54]"
13073,15,15,120,10,[43]
13074,7,15,50,15,"[18, 55, 49, 53, 57]"
13075,18,15,50,15,"[55, 49, 53, 57]"
13076,20,20,50,16,"[60, 55]"
13077,6,13,50,13,"[15, 11, 8, 7, 37]"
13078,9,15,50,10,"[25, 28, 43]"
13079,10,1,50,24,"[26, 23, 11, 8, 5, 2, 7, 37, 39]"
13080,21,1,50,24,"[66, 74, 38, 35, 5, 2, 7, 37, 39]"
13081,10,1,50,9,"[26, 23, 11, 8, 5, 2, 6, 9, 13]"
13082,12,13,50,22,"[37, 39, 75, 65]"
13083,10,20,120,16,"[29, 50, 56, 60, 55]"
13084,9,13,50,23,"[25, 27, 33, 37, 39, 76]"
13085,8,5,50,17,"[19, 15, 12, 16, 22, 49]"
13086,17,1,50,7,"[52, 47, 19, 14, 3, 1, 4, 16, 20]"
13087,8,13,50,6,"[19, 15, 11, 8, 7, 37, 38, 35, 6, 9, 12]"
13088,23,11,50,8,"[71, 40, 32, 29, 47]"
13089,17,15,50,10,"[53, 57, 43]"
13090,10,15,50,8,"[28, 45, 58, 52, 47]"
13091,8,20,120,7,"[20, 18, 56, 60, 54]"
13092,5,5,50,13,"[11, 8, 7, 37]"
13093,12,11,50,9,"[36, 32, 26]"
13094,14,20,120,3,"[41, 45, 59, 62, 66, 74, 38, 35]"
13095,19,13,50,18,"[57, 46, 69, 66, 74, 39, 75, 64, 60]"
13096,22,15,50,21,"[67, 46, 69]"
13097,15,15,120,9,"[43, 26]"
13098,16,5,50,10,"[47, 19, 15, 13, 25]"
13099,21,15,50,8,"[65, 67, 45, 58, 52, 47]"
13100,8,1,50,1,"[19, 14, 3]"
13101,3,13,50,10,"[7, 37, 38, 36, 32]"
13102,21,5,50,10,"[65, 67, 43, 26, 23, 13, 25]"
13103,1,1,120,10,"[2, 6, 9, 13, 25]"
13104,17,11,50,19,"[52, 48, 27, 34, 41, 45]"
13105,15,15,120,10,[43]
13106,22,13,50,19,"[69, 66, 74, 39, 75, 65, 67, 45]"
13107,2,1,50,8,"[3, 1, 4, 16]"
13108,22,13,50,17,"[69, 66, 74, 39, 75, 65, 67, 45, 58]"
13109,22,15,50,4,"[67, 44, 40, 31]"
13110,22,11,50,21,"[70, 71, 40, 34, 42, 73, 75]"
13111,16,1,50,2,"[47, 19, 14, 3, 1]"
13112,13,13,50,7,"[39, 75, 64, 60, 54]"
13113,6,1,50,1,"[14, 3]"
13114,19,20,120,20,[59]
13115,23,15,50,22,"[72, 67, 46]"
13116,21,13,50,22,"[66, 74, 39, 75, 65]"
13117,20,20,50,17,"[61, 58]"
13118,5,5,120,6,[12]
13119,13,13,50,24,[39]
13120,23,11,50,16,"[71, 40, 32, 29]"
13121,6,13,50,10,"[15, 11, 8, 7, 37, 38, 36, 32]"
13122,23,11,50,11,"[71, 40]"
13123,12,20,120,10,"[37, 39, 75, 64, 60, 55, 48]"
13124,3,11,50,11,"[7, 36]"
13125,10,13,50,8,"[27, 33, 37, 38, 35, 6, 9, 12, 16]"
13126,1,1,120,10,"[2, 6, 9, 13, 25]"
13127,21,13,50,22,"[66, 74, 39, 75, 65]"
13128,12,5,50,6,"[35, 6, 9, 12]"
13129,22,20,120,20,[68]
13130,15,15,120,11,"[44, 40]"
13131,6,20,120,24,"[16, 20, 18, 56, 62, 66]"
13132,10,5,50,16,"[26, 23, 12, 16, 22]"
13133,19,11,50,2,"[57, 44, 40, 31, 9, 12, 14]"
13134,11,11,50,10,[32]
13135,15,15,50,9,"[43, 26]"
13136,13,13,120,17,"[39, 75, 65, 67, 45, 58]"
13137,4,5,50,5,[9]
13138,14,11,50,10,"[40, 32]"
13139,20,20,50,7,"[60, 54]"
13140,21,15,50,22,"[65, 67, 46]"
13141,4,13,50,13,"[8, 7, 37]"
13142,18,13,50,19,"[56, 62, 66, 74, 39, 75, 65, 67, 45]"
13143,4,20,120,8,"[9, 12, 16, 20, 18, 56, 60, 54, 17]"
13144,1,1,50,19,"[1, 4, 16, 22, 49, 53]"
13145,1,1,50,16,"[1, 4, 16, 22]"
13146,22,13,50,10,"[69, 66, 74, 38, 36, 32]"
13147,22,1,50,14,"[69, 66, 74, 38, 35, 5, 2, 7, 36, 34]"
13148,13,13,120,4,"[38, 35, 6]"
13149,20,20,50,22,[63]
13150,4,5,50,16,"[9, 12, 16, 22]"
13151,10,11,50,23,"[27, 34, 42]"
13152,11,11,120,10,[32]
13153,22,15,50,15,[67]
13154,22,20,120,23,"[68, 63, 70]"
13155,13,13,120,15,"[39, 75, 65, 67]"
13156,17,13,50,16,"[53, 57, 46, 69, 66, 74, 38, 36, 32, 29]"
13157,13,13,50,11,"[38, 36]"
13158,21,13,50,16,"[66, 74, 38, 36, 32, 29]"
13159,7,11,50,10,"[18, 55, 48, 27, 32]"
13160,8,15,50,10,"[22, 49, 53, 57, 43]"
13161,10,1,50,1,"[26, 23, 11, 8, 5]"
13162,9,11,50,11,"[25, 27]"
13163,10,11,50,11,[27]
13164,13,13,120,22,"[39, 75, 65]"
